price,bedrooms,bathrooms,sqft_living,sqft_lot,sqft_above,sqft_basement,medn_hshld_incm_amt,medn_incm_per_prsn_amt,dif_sqft_living,dif_sqft_lot
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,6623.0
2450000.0,,4.25,4250.0,,,,,,,-2289.0
,,,,,,,96028.0,,,
,,,,,,,,,,
,,,,54160.0,,,,,,9786.0
,,,,,,1620.0,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-6515.0
,,,,,,,,,,
,,,,242629.0,,,96028.0,,,21975.0
,,,,,,,,,,
,,,,114562.0,,,,,,19602.0
,,,,,,,,,,2634.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,1700.0,
,,,,35021.0,,,,,,
,,,,,,,,,,3758.0
,,,,,,,,,1150.0,
,,4.5,5670.0,84267.0,5670.0,,,,1570.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,4475.0,,4475.0,,96028.0,,,
,,,,,,,,,,
,,,,,,,,,,6410.0
,,,,,,,,,,
,,,,,,,,,,
,1.0,,,,,,,,-1060.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,57000.0,,,,,-1810.0,31455.0
,,,,,,,,,,
,,,,,,,,,,2822.0
1242500.0,,,,,,,,,,
,,,,,,,,,,6010.0
,,,,,,,,52787.0,,
,,,,41900.0,,,,,1140.0,33353.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,-1290.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,28300.0,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,1150.0,
,,,,,,,,,,
,,,,,,,,,,3155.0
,,,,,,,96028.0,,,
,,,,21357.0,,,,,,3818.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,96028.0,,,
,,,,,,,,,,
,,,,,,,,,-1120.0,
,,,,,,,,,,
,,,,,,,,,,
1570000.0,,4.5,6070.0,,6070.0,,,,1320.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,35679.0,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,32175.0,,,,,,21975.0
,,,,,,,,,,3460.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,3.75,,,,,,,,6766.0
,,,,,,,,,,
,,,,,,1420.0,,,1990.0,6124.0
,,,,,,,,,,
,,,,,,,,,,
,,4.5,4300.0,,4300.0,,,,,
1200000.0,,,,,3990.0,,,,-1800.0,
,,,,,,,,52787.0,,
,,,,,,,,,,
,,,,,,,,,,
,,,,27007.0,,,,,,14375.0
,,,,,,,,,1170.0,
,,,,,,,,,1170.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-4615.0
1278000.0,,4.0,4390.0,,,1960.0,,,1300.0,5463.0
,,,,,,,,,,
,7.0,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,2554.0
,,,,,,,,,,-12087.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-2271.0
,,,,,,,,,,
,1.0,0.0,,43377.0,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1955000.0,,,,,,1560.0,,,,-5970.0
,,,,,,,,,,
,,,,40319.0,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,1250.0,
1750000.0,,,,,,,,,,
,6.0,,,,,,,,,
,6.0,4.5,,,,,,,,
5110800.0,,5.25,8010.0,45517.0,5990.0,2020.0,,,4580.0,18729.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-17976.0
,,,,,,,,,,
,,,,,,,,,1150.0,
1150000.0,,4.0,4460.0,103382.0,4460.0,,96028.0,,,14863.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-2500.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,1460.0,
,,,,,,,,,,-7440.0
,,,,,,,,,,
,,,,40259.0,,,,,,5472.0
,,,,101930.0,,,,,,-111949.0
,,,,,,,,,1600.0,
,,,,,,,,,,
,,,,,,,,,,3233.0
,,,,,,,,,,2619.0
,,,,,,,,,,-46954.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,6.0,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,10085.0
,,,,,,,,,,
,,3.75,4610.0,40202.0,,2110.0,,,1560.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,27951.0,,,,,,13578.0
,,,,,,,,,,
,,,,,4190.0,,,,1710.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,27631.0,,,,,,14473.0
,,,,,,,,,,
,,,,,,,,,,
1875000.0,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-2510.0
,,,,,,,,,,3748.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,1430.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,6.0,,,,,,,,1280.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,2950.0
,,,,,,,,,,
,,,,,,,,,-1140.0,
,,,,,,,,,-1140.0,
,,,,,,,,,,
,,,,,,,,,-1180.0,
,,,,23625.0,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,7.0,,,,,,,,,
,,,,81892.0,,,,,,41803.0
,,,,81549.0,,,,,,-12276.0
,,,,,,,,,1950.0,
,,,,,,,,,,-3500.0
,,,,,,,,,,
1225000.0,,4.5,,,,,,52787.0,,
,,,,,,,96028.0,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,1260.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,102366.0,,,,,,-208216.0
,,,,,,,,,,
,,,,,,1490.0,,,1240.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,37981.0,,,,,,
,,4.5,4380.0,47044.0,,,,,1920.0,28532.0
,,,,,,,,,,
,,,,,,,,,1600.0,
,,,,21780.0,,,,,,
,,,,,,,96028.0,,,
,6.0,,,,,,,,1240.0,4756.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
2300000.0,,,4250.0,,4250.0,,,,1420.0,-4251.0
,,,,99752.0,,,,,,
,,,,,,,,,,6000.0
,,,,,,,,,,
,,,,,,,,,,4200.0
,,,,,,,96028.0,,,
,,,,,,,,52787.0,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
2260000.0,,,,,,,,,,2439.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-5240.0
,,,,,,,,,,6099.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,28717.0,,,,,,
,,,,,,,,,-1060.0,
,,4.25,4930.0,25714.0,4930.0,,,,1310.0,2679.0
,,,,,,,,,,
,,,,,,,,53799.0,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-29185.0
,,,,,,,96028.0,,,
,6.0,,,,,,,,,6332.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,3840.0,,,,,4772.0
,,,,,,,,,,4411.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
5300000.0,6.0,6.0,7390.0,24829.0,5000.0,2390.0,,53799.0,3070.0,
,,,,31238.0,,,,,,-7069.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,220308.0,,,,,,154968.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1200000.0,,,,,,,,52787.0,,
,,,,133729.0,,,,,,64033.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,3.75,,,,,,,1272.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,1721.0,3541.0
,,,,,,,,,,
,,,,,,,,,,4160.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,3015.0
,,,,79714.0,,,,,,43088.0
,,,,100545.0,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,1600.0,,,1730.0,4002.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
2200000.0,,4.25,4640.0,22703.0,,1780.0,,,1500.0,8503.0
,,,,,,,,,,
,,,,,,,,,1220.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,122038.0,,,,,,74038.0
,,,,,,,,,1300.0,
1131000.0,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-19679.0
,,,,,,,,,,
,1.0,,,,,,,,,
,,,,,,,,,1150.0,
,,,,,,,,,,3399.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-2217.0
,,,,,,,,,,
,,,,,,,,,,
,1.0,,,,,,,,,-10364.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,35040.0,,,,,,-2223.0
,,4.0,5320.0,20041.0,5320.0,,,,,2773.0
,,,,,,,,,,
,,,,21650.0,,,,,,-8030.0
,,,,,,,96028.0,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,41346.0,,,,,,5951.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,2958.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,6.0,3.75,,,,,,,,
,,,,,,,,,,
,,,,,,,,,1200.0,
,,,,,,,,,,
1175000.0,,,,,,,,,,-3321.0
,,,,,,,,,,
,,,,,,,,,,4003.0
1700000.0,,3.75,,,,,,,,3690.0
,,,,,,,,,,
,,,,,,,,,,
1400000.0,,,,,,2020.0,,,,
,,,,,,,,,,
,,,,,,,,,,3061.0
,,,,73600.0,,,,,,40000.0
,,,,,,,,,,
,,,,80837.0,,,,,,42122.0
,,,,,,,,,,
,,,,,,,,,,-2400.0
,,,,,,,,,,
,,,,,,,,,,
2537000.0,,,,20000.0,,,,,,
,,,,,,,,,,
,,,,,,,,,,6500.0
,,4.75,,35000.0,,1700.0,,,,
,,,,,,,,,,
,,,,,,,,,,3220.0
,,,,,,,,,,
1355000.0,,,,21399.0,,,,,,3840.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,2450.0
1229000.0,,,,37034.0,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
5350000.0,,5.0,8000.0,23985.0,6720.0,,,,3400.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-2089.0
,,,,,,,,,,
,1.0,,,,,,,,,-2845.0
,,,,,,,,,,
,,,,,,,,,,2827.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,-1080.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-3030.0
1328000.0,,,,,,,,53799.0,,-2159.0
,,,,,,,,,,8171.0
,,,,,,,,,,2991.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,6.0,,,,,,,,,
,,,,,,,,,,5040.0
,,,,,,,,,,
,,,,,,,96028.0,,,
,,,,21937.0,,,,,,
,,,,,,,,,,
,,,,20412.0,,,,,,-34293.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,4210.0,,,,,
,,,,,,,,,,
,,,,35015.0,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,8223.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1218000.0,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,3440.0
,,,,,,,,,,
,6.0,,,,,,,,1670.0,7275.0
,,,,27311.0,3890.0,,,,,4670.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,3883.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,35040.0,,,,,,13908.0
,,,,,,,,,,
,,,,40635.0,,,96028.0,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-3095.0
,,,,,,,,,,
,,,,28563.0,,,,,,8262.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1250000.0,,3.75,,41263.0,3830.0,,,,-1770.0,-15305.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,6.0,3.75,,,,,,,,
,,,,,,,,,1310.0,
,,,,,,,,,,
,,,,,,,,,,
1300000.0,6.0,,6563.0,32670.0,5153.0,1410.0,,,3953.0,10019.0
,,,,,,,,,,9524.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,-1360.0,3817.0
,,,,,,,,,,
,,,,,,,,,,
,,,,21312.0,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,53799.0,,
,,,,,,,,,,
,,,,,,,,,,
,,3.75,,,4210.0,,,,,
,,,,45302.0,,,,,1220.0,31202.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,47044.0,,,,,1230.0,-15785.0
,,,,,,,,,,
,,,,,,,,,,
,,,,35000.0,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,1400.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,3687.0
,,,,,,,,,,
1175000.0,,,,,,,,,,
1375000.0,,,,,,,,,-1180.0,-2180.0
,,,,,,,,,,
1150000.0,,,4740.0,49091.0,4740.0,,96028.0,,,6704.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-2404.0
,,,,,,1450.0,,,,
,,,,,,,,,,
,6.0,,,24773.0,,,,53799.0,,13033.0
,,,,,,,,,,4766.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,46748.0,,,,,,7065.0
,,,,,,,,52787.0,,2647.0
,,,,,,,,53799.0,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,74052.0,,1500.0,,,,8277.0
,,,,,,,,,,3137.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,43733.0,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,5450.0,37058.0,5450.0,,,,2650.0,
,,,,,,,,,,-2094.0
,,,,206910.0,,,,,1430.0,86235.0
,,,,,,,,,,-2220.0
,,,,,,,,52787.0,,
1198000.0,,,,,,,,52787.0,1370.0,
,,,,,,,,52787.0,-1110.0,
,1.0,,,,,,,,,
,,,,,,,,,,
,,,,29078.0,,,,,,
,,,,35722.0,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,1520.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,142803.0,,,,,,96194.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,1.0,,,204732.0,,,,,,-8276.0
,,,,,,,,,,
,,,,,,,,,,2914.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-6464.0
,8.0,5.0,,,,,,,,
,,,,,,,,,,4301.0
,,,,,,,,,,-12892.0
,,,,35298.0,,,96028.0,,,
,,,,,,,,,1870.0,
,,,,,,,,,,
,,,,,,,,,1350.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,1480.0,
,,,,,,,,,1350.0,2373.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,6.0,,,,,,,,1510.0,
,,,,,,,,,,
2250000.0,,,4440.0,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,1530.0,
,,,,38639.0,,,,,,
1230000.0,,,,,,,,53799.0,,-10511.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,131115.0,,,,,,-54450.0
,,,,,,,,,,
,,,,28405.0,,,,,,16976.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,46580.0,,,,,,-8105.0
,,,,36036.0,,1800.0,,,,-8095.0
,,,,,,,,,,-15777.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,52787.0,-1210.0,
,,,,,,,,,,
,,,,360241.0,,,,,1130.0,150282.0
,,,,,,,,,,
,,,,56628.0,,,,,,47926.0
1265000.0,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,6.0,,,,,,,,,4510.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,6.0,,,,,,,,,
,,,,1651359.0,,,,,-1260.0,1225778.0
,,,,,,,,53799.0,,-2789.0
,,,,,,,,,,2742.0
,,,,,,,,,,
,,,,51836.0,,,,,,
,,,,,,,,,,
,,,,36900.0,,,,,,
,,,,,,,,,,
,,,,,,,,,,5322.0
,,,,,,,,,,7288.0
,,,,,,,,,,
1679000.0,,4.25,4830.0,,,,,53799.0,2650.0,
,,,,,,,,,,
1928000.0,,,4280.0,20296.0,4280.0,,,,,3945.0
,,,,,,,,,,
,1.0,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,-1180.0,
,,,,53898.0,,,,,,-163030.0
,,,,33981.0,,,,,,
,,,,,,,,,,
,,,,,3880.0,,,,1720.0,2387.0
,,,,53392.0,,,,,,10263.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,134489.0,,,,,,70666.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,2411.0
,,,,,,,,,,
,6.0,3.75,,,,,,,1410.0,
,,,,,,,,,,
,,,4570.0,,4570.0,,,,,
,,,,,,,,,,
,,,,,,,,,,3074.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,4.0,,,,,,53799.0,1340.0,
,,,,33460.0,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1175000.0,,,,,,,,,,
,,,,,,,,,,-3000.0
2350000.0,,,4370.0,22863.0,,,,,1390.0,
,,,,,,,,,1230.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,306848.0,,,,,,178782.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,1580.0,,,,4735.0
,,,,,,,,,,
,,,,,,,,,,
,,,,41656.0,,,,,,6552.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,3750.0,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,-1250.0,
,,,,,,,,,,
,,,,,,,,,,-2218.0
,,,,,,,,,1330.0,
,,,,156988.0,,,,,,85986.0
,,,,,,,,,,
,,,,,,,,,,-6850.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-3219.0
,,,,,,,,,,
1135000.0,,,,,4130.0,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,4.25,5710.0,24663.0,5710.0,,,,1650.0,
,,,,183823.0,,,96028.0,,,10019.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,36831.0,,,,,,21191.0
,,,,206480.0,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1315000.0,,,,,,,,52787.0,,
1430000.0,,,,27589.0,,,,,,7514.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-2500.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-3050.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-5419.0
,,,,,,,,,,3561.0
,,,,,,,,,,
1525000.0,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,1800.0,,,,3925.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,53799.0,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1569500.0,,4.5,5620.0,,4700.0,,,,3260.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,26989.0,,,,,,9287.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-3997.0
,,,,,,,,,,
,,,,,,,,,,3417.0
,,,,,,,,,,
,,,,,,,96028.0,,,2788.0
,,,,,,,,,,
,,,,,,1480.0,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,19680.0,,,,,,7380.0
,,,,19680.0,,,,,,7380.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,42436.0,,,,,,
,,,,,,,,,,
,,,,,,,,,1200.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-2611.0
,,,,,,,,,,
,,,,52953.0,,,,,,
,,,,,,,,,-1960.0,-4660.0
,,,,,,,,,,
,,,,,,,,,,
,6.0,3.75,,,,,,,1410.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,3939.0
,,4.0,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,37000.0,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,28052.0,,,96028.0,,,
1575000.0,,3.75,,,3810.0,,,53799.0,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,3627.0
,,,,,,,,,1430.0,
,,,,,,,,,,
,,,,,,,,,,-2326.0
,,,,,,,,,,3362.0
,,,,,,,,,,3446.0
,,,,26337.0,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,96028.0,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,5.0,5774.0,31675.0,4490.0,,,,2514.0,18475.0
,,,,,,,,,,-4885.0
,,,,,,,,,,
,,,,51763.0,,,,,,2556.0
,,,,,,,,,,
,,3.75,,,,,,,,-3300.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,23200.0,,,,,,6160.0
,6.0,4.0,4470.0,,,,,,2680.0,
,,,,,,,,,,
,,,,,,,,,1110.0,4287.0
,,,,,,,,,,
1249000.0,,,,,,,,,,
,,,,,,,,,,
,,,,33920.0,,,,,,-27064.0
,,,,21780.0,,,,,,-6247.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1715000.0,,3.75,4490.0,,,,,52787.0,,
2400000.0,,3.75,,24825.0,,,,,,13325.0
,,,,96574.0,4150.0,,96028.0,,,55771.0
,,,,,,,,,,
,,,,,,,,,,
,,,,26487.0,,,,,,2408.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,33132.0,,,,,,13132.0
,,,,,,,,,,6880.0
,,,,,,,,,,
,1.0,,,40946.0,,,,,,20596.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,6039.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,52256.0,,,,,,
,,,,,,,,,,
,,,,,,,,,-1150.0,3750.0
,,,,,,,,,,
,,,,,,1670.0,,,2050.0,
,,,,85813.0,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,1.0,,,87120.0,,,,,,-78408.0
,,,,,,,,,,6030.0
,,,,,,,,,,
,,,,,,,,,,
,1.0,,,,,,,,,2976.0
,,,,35679.0,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-2100.0
,,,,,,,,,,-2605.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,6.0,,,,,,,,1410.0,7627.0
1600000.0,,4.25,,,,,,52787.0,,
,,,,,,,,,,
,,,,,,,,,,
,,,,20100.0,,1510.0,,,,10279.0
,,,,,,,,,,3038.0
,,,,,,,,,,
,,,,,,,96028.0,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-2432.0
,,,,,,,,,,
,,,,,,,,52787.0,,
,,,,,,,,,1360.0,
,1.0,,,,,,,,,3750.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,96028.0,,,
,,,,,,,,53799.0,,
,,,,,,,,,,
,,,,,,,,,,
,,,,40098.0,,,,,,4727.0
,,,,,,,,,,
,,,,,,,,,,
,,,,35020.0,,,,,,
,,,,,,,,,,
,,4.0,,,,1800.0,,,,
,,,,,,,,,,
,,,,,,,,,,
1480000.0,,,,26000.0,4070.0,,,,,
,,,,150117.0,,,,,-1810.0,100062.0
,,,,,,,,,,
,1.0,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,97138.0,,,,,,-79280.0
,,,,57050.0,,,,,-1200.0,17968.0
,1.0,,,,,,,,,
,,,,,,,,,,
